;R1;FH2;FCH4;models;model
21924;-0.6638765227073599;4.763839564845993;5.427716087553353;uninhabitable;0
21925;-0.7568124441674123;8.61812588670074;9.374938330868153;uninhabitable;0
21926;-4.627435722083794;4.797461171952185;9.42489689403598;uninhabitable;0
21927;-0.7143772592559432;9.402860417401106;10.117237676657048;habitable;1
21928;-1.784210745002093;8.538375854568127;10.32258659957022;uninhabitable;0
21929;1.4437773940443135;9.389853073428336;7.946075679384023;inhabited;2
21930;-2.3767397211425183;5.334608495709228;7.711348216851746;uninhabitable;0
21931;-2.4404223473118387;7.281870751398167;9.722293098710006;uninhabitable;0
21932;-0.5953346581231258;5.4836071473073185;6.078941805430444;uninhabitable;0
21933;-1.8406621588722656;7.6376598624803345;9.4783220213526;uninhabitable;0
21934;0.47181106614575014;6.667720860262772;6.195909794117022;uninhabitable;0
21935;-0.37096758882921144;5.008192717693533;5.379160306522745;uninhabitable;0
21936;0.8601269050437754;9.261104662564104;8.40097775752033;inhabited;2
21937;2.0537102308982647;9.194758336607025;7.141048105708761;habitable;1
21938;-2.2011520375603704;5.2769417881258995;7.47809382568627;uninhabitable;0
21939;-1.9115407251402778;5.031379206474973;6.942919931615251;uninhabitable;0
21940;3.972578190749622;8.922419591304122;4.949841400554501;habitable;1
21941;-0.05608911481270915;5.429602844452825;5.485691959265534;uninhabitable;0
21942;-5.126717246244829;4.609217782143764;9.735935028388592;uninhabitable;0
21943;-4.47462675082567;5.606707200052757;10.081333950878426;uninhabitable;0
21944;0.9804803004662367;9.287185001326025;8.306704700859788;inhabited;2
21945;-2.5137334815783325;5.283299405368626;7.797032886946959;uninhabitable;0
21946;1.5798665433487329;7.7593324776726815;6.179465934323949;uninhabitable;0
21947;-4.020543242427825;4.442217372106261;8.462760614534087;uninhabitable;0
21948;-4.754624141098808;4.649337707674599;9.403961848773406;uninhabitable;0
21949;-0.1995404737713958;7.087998155348803;7.287538629120199;uninhabitable;0
21950;-4.0310260823702055;4.592752456289263;8.623778538659469;uninhabitable;0
21951;-3.9070095789242587;6.080338099682847;9.987347678607106;uninhabitable;0
21952;2.5481177657071905;7.834698304547459;5.286580538840268;uninhabitable;0
21953;-2.342954660996104;3.7072581218760523;6.050212782872156;uninhabitable;0
21954;-1.4467379555327722;6.693998502160315;8.140736457693087;uninhabitable;0
21955;1.751878366289095;8.957036949482006;7.205158583192911;inhabited;2
21956;0.32527670618116683;5.600911963436351;5.275635257255185;uninhabitable;0
21957;-1.5176124644898676;5.32019893520336;6.837811399693227;uninhabitable;0
21958;-0.705088281922845;9.029119924258676;9.73420820618152;habitable;1
21959;-5.454788760249268;4.526331772840442;9.98112053308971;uninhabitable;0
21960;1.488681169276148;10.069731627887009;8.58105045861086;habitable;1
21961;0.3041183236370828;5.971473000269028;5.667354676631945;uninhabitable;0
21962;-0.8480188327359676;8.854242532793902;9.70226136552987;uninhabitable;0
21963;2.6503974364841496;7.6078874041221;4.957489967637951;uninhabitable;0
21964;0.02319238187009123;4.587494413097924;4.564302031227832;uninhabitable;0
21965;-2.610748336393179;5.890230814257516;8.500979150650696;uninhabitable;0
