;R1;FH2;FCH4;models;model
35288;0.984708987626506;4.745457311873006;3.7607483242465;uninhabitable;0
35289;4.18640900586211;8.779861961205786;4.5934529553436745;habitable;1
35290;1.2310177661738435;9.65788121022863;8.426863444054787;inhabited;2
35291;2.7251157085376554;8.039319435437967;5.314203726900312;inhabited;2
35292;1.4731049449375127;6.9940944546343715;5.520989509696858;uninhabitable;0
35293;3.981475542024706;8.621674911588554;4.640199369563848;habitable;1
35294;0.7386978560656331;9.615875560429114;8.877177704363481;inhabited;2
35295;1.5767209577237922;9.639172962643228;8.062452004919436;inhabited;2
35296;0.6369860139150931;5.176010254107596;4.539024240192503;uninhabitable;0
35297;-0.7211746680160092;4.296371679538766;5.0175463475547755;uninhabitable;0
35298;1.8031111579511214;7.119086621768712;5.3159754638175905;uninhabitable;0
35299;1.0404345203030503;7.522604864208996;6.4821703439059455;uninhabitable;0
35300;-0.5324806730855985;6.376046031661785;6.908526704747383;uninhabitable;0
35301;0.0350933909205888;6.1981398769246825;6.163046486004094;uninhabitable;0
35302;-1.1099913734728148;4.004582874681121;5.114574248153937;uninhabitable;0
35303;3.2905787581436794;8.790671792508126;5.500093034364446;habitable;1
35304;2.028720028421867;7.806025527920969;5.777305499499102;uninhabitable;0
35305;-2.5868914756679495;4.491636253558321;7.07852772922627;uninhabitable;0
35306;1.0805909451730693;7.367779198585849;6.287188253412779;uninhabitable;0
35307;-1.112847305769975;5.443131275729141;6.555978581499116;uninhabitable;0
35308;0.39934214674504276;7.565486682689;7.166144535943957;uninhabitable;0
35309;0.7940965188175823;9.968306153665871;9.174209634848289;inhabited;2
35310;3.587671843153575;8.620493635152373;5.032821791998799;uninhabitable;0
35311;5.094479552256863;9.329782856389215;4.235303304132351;habitable;1
35312;2.4507044503635385;6.989538902447473;4.538834452083934;uninhabitable;0
35313;2.27131987973052;8.958918251558465;6.687598371827946;habitable;1
35314;4.507616429849567;9.920932738498262;5.413316308648695;habitable;1
35315;1.2991316452344959;6.784347803994066;5.48521615875957;uninhabitable;0
